Pitney Bowes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DM Weight Break by Account-Carrier-Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Account Code,,,Carrier,,,Class,,,,,,,,,03/27/2026,to,,03/27/2026,,,,,,12/31/2025,to,,03/30/2026,,,,,
,,,,,,,,,,,,Weight  (oz.),,,Pieces,,Total Cost,,,,,Pieces,,,,Total Cost,,,,,,
8393,,,,,,,,,,--,,9742,,,,,,,--,,,,,,,,,,,,,
,,,NOCARRIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,NOCLASS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,0.0,,,0,,0.000,,,,,86,,,,0.000,,,,,,
,,,,,,,,,,,,4.0,,,0,,0.000,,,,,5,,,,37.800,,,,,,
,,,,,,,,,,,,16.0,,,0,,0.000,,,,,4,,,,41.600,,,,,,
,,NOCLASS,,,,,,,Sub Total,,,,,,0,,0.000,,,,,95,,,,79.400,,,,,,
,,NOCARRIER,,,,,,,Sub Total,,,,,,0,,0.000,,,,,95,,,,79.400,,,,,,
,,,USPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1CA5DFlt,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,,,0,,0.000,,,,,5,,,,4.850,,,,,,
,,,,,,,,,,,,2.0,,,0,,0.000,,,,,100,,,,124.000,,,,,,
,,,,,,,,,,,,3.0,,,2,,3.020,,,,,167,,,,252.170,,,,,,
,,,,,,,,,,,,4.0,,,1,,1.780,,,,,91,,,,161.980,,,,,,
,,,,,,,,,,,,5.0,,,1,,2.060,,,,,77,,,,158.620,,,,,,
,,,,,,,,,,,,6.0,,,0,,0.000,,,,,32,,,,74.880,,,,,,
,,,,,,,,,,,,7.0,,,0,,0.000,,,,,17,,,,44.540,,,,,,
,,,,,,,,,,,,8.0,,,0,,0.000,,,,,12,,,,34.800,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Custom Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report On Working Database,,,,,,,,,,,,,,,,,,,,,,,,,,,Page :,1,/,383,,
"Business Manager Report Database: Monday, March 30, 2026 9:16:29 AM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Account Code,,,Carrier,,,Class,,,,,,,,,03/27/2026,to,,03/27/2026,,,,,,12/31/2025,to,,03/30/2026,,,,,
,,,,,,,,,,,,Weight  (oz.),,,Pieces,,Total Cost,,,,,Pieces,,,,Total Cost,,,,,,
,,,,,,,,,,,,9.0,,,0,,0.000,,,,,3,,,,9.540,,,,,,
,,,,,,,,,,,,10.0,,,0,,0.000,,,,,1,,,,3.480,,,,,,
,,1CA5DFlt,,,,,,,Sub Total,,,,,,4,,6.860,,,,,505,,,,868.860,,,,,,
,,,,,,1ClFlat,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,,,0,,0.000,,,,,72,,,,117.360,,,,,,
,,,,,,,,,,,,2.0,,,0,,0.000,,,,,102,,,,193.800,,,,,,
,,,,,,,,,,,,3.0,,,0,,0.000,,,,,63,,,,136.710,,,,,,
,,,,,,,,,,,,4.0,,,0,,0.000,,,,,22,,,,53.680,,,,,,
,,,,,,,,,,,,5.0,,,0,,0.000,,,,,16,,,,43.520,,,,,,
,,,,,,,,,,,,6.0,,,1,,3.000,,,,,10,,,,30.000,,,,,,
,,,,,,,,,,,,7.0,,,0,,0.000,,,,,11,,,,36.080,,,,,,
,,,,,,,,,,,,8.0,,,0,,0.000,,,,,12,,,,42.720,,,,,,
,,,,,,,,,,,,9.0,,,0,,0.000,,,,,13,,,,49.920,,,,,,
,,,,,,,,,,,,10.0,,,0,,0.000,,,,,9,,,,37.260,,,,,,
,,,,,,,,,,,,11.0,,,0,,0.000,,,,,13,,,,57.720,,,,,,
,,,,,,,,,,,,12.0,,,0,,0.000,,,,,6,,,,28.440,,,,,,
,,,,,,,,,,,,13.0,,,0,,0.000,,,,,2,,,,10.080,,,,,,
,,1ClFlat,,,,,,,Sub Total,,,,,,1,,3.000,,,,,351,,,,837.290,,,,,,
,,,,,,1CMAADCL,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,,,26,,17.472,,,,,"12,042",,,,"8,092.224",,,,,,
,,,,,,,,,,,,2.0,,,76,,51.072,,,,,"1,214",,,,815.808,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Custom Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report On Working Database,,,,,,,,,,,,,,,,,,,,,,,,,,,Page :,2,/,383,,
"Business Manager Report Database: Monday, March 30, 2026 9:16:29 AM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Account Code,,,Carrier,,,Class,,,,,,,,,03/27/2026,to,,03/27/2026,,,,,,12/31/2025,to,,03/30/2026,,,,,
,,,,,,,,,,,,Weight  (oz.),,,Pieces,,Total Cost,,,,,Pieces,,,,Total Cost,,,,,,
,,,,,,,,,,,,3.0,,,0,,0.000,,,,,290,,,,194.880,,,,,,
,,1CMAADCL,,,,,,,Sub Total,,,,,,102,,68.544,,,,,13546,,,,"9,102.912",,,,,,
,,,,,,1CNAPres,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,,,0,,0.000,,,,,39,,,,26.754,,,,,,
,,1CNAPres,,,,,,,Sub Total,,,,,,0,,0.000,,,,,39,,,,26.754,,,,,,
,,,,,,1CSPiece,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,,,7,,5.180,,,,,"1,144",,,,"1,846.061",,,,,,
,,,,,,,,,,,,2.0,,,4,,4.120,,,,,60,,,,81.200,,,,,,
,,,,,,,,,,,,3.0,,,1,,1.320,,,,,26,,,,34.320,,,,,,
,,,,,,,,,,,,3.0,,,1,,1.320,,,,,7,,,,11.270,,,,,,
,,1CSPiece,,,,,,,Sub Total,,,,,,13,,11.940,,,,,1237,,,,"1,972.851",,,,,,
,,,,,,1stClNMLtr,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1.0,,,0,,0.000,,,,,84,,,,103.320,,,,,,
,,1stClNMLtr,,,,,,,Sub Total,,,,,,0,,0.000,,,,,84,,,,103.320,,,,,,
,,,,,,OtherCls,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,"1,120.0",,,0,,0.000,,,,,7,,,,1.571,,,,,,
,,OtherCls,,,,,,,Sub Total,,,,,,0,,0.000,,,,,7,,,,1.571,,,,,,
,,,,,,PkgSRetG,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,32.0,,,0,,0.000,,,,,4,,,,49.300,,,,,,
,,,,,,,,,,,,80.0,,,0,,0.000,,,,,1,,,,16.250,,,,,,
