run_id,mail_date,mail_id,customer_code,customer_name,profile_name,rate_type,postage_claimed,postage_applied,num_pieces,pcs_accepted,pcs_rejected,cost_per_piece
4,2026-04-09,040926_F,301078,Lineage Mailing Service,301078 Security Benefit Zinnia - EFD .970,ADC Auto,7.956,5.82,6,6,0,0.97
4,2026-04-09,040926_F,301078,Lineage Mailing Service,301078 Security Benefit Zinnia - EFD .970,ADC Auto,14.586,10.67,11,11,0,0.97
4,2026-04-09,040926_F,301078,Lineage Mailing Service,301078 Security Benefit Zinnia - EFD .970,MXD ADC Auto,1537.871,1005.89,1037,1037,0,0.97
4,2026-04-09,040926_F,301078,Lineage Mailing Service,301078 Security Benefit Zinnia - EFD .970,Single Piece,35.86,21.34,22,22,22,0.97
4,2026-04-09,040926_F,301079,Lineage Mailing Service,301079 Blue Cross Blue Shield - EFD .970,ThreeDigitAuto,65.19,51.41,53,53,0,0.97
4,2026-04-09,040926_F,301079,Lineage Mailing Service,301079 Blue Cross Blue Shield - EFD .970,ADC Auto,147.186,107.67,111,111,0,0.97
4,2026-04-09,040926_F,301079,Lineage Mailing Service,301079 Blue Cross Blue Shield - EFD .970,ADC Auto,59.67,43.65,45,45,0,0.97
4,2026-04-09,040926_F,301079,Lineage Mailing Service,301079 Blue Cross Blue Shield - EFD .970,MXD ADC Auto,91.946,60.14,62,62,0,0.97
4,2026-04-09,040926_F,301079,Lineage Mailing Service,301079 Blue Cross Blue Shield - EFD .970,Single Piece,,,-4,-4,-4,
4,2026-04-09,040926_F,301080,Lineage Mailing Service,301080 KC Presort LLC .970,ThreeDigitAuto,12.3,9.7,10,10,0,0.97
4,2026-04-09,040926_F,301080,Lineage Mailing Service,301080 KC Presort LLC .970,ADC Auto,31.824,23.28,24,24,0,0.97
4,2026-04-09,040926_F,301080,Lineage Mailing Service,301080 KC Presort LLC .970,MXD ADC Auto,4.449,2.91,3,3,0,0.97
4,2026-04-09,040926_F,301080,Lineage Mailing Service,301080 KC Presort LLC .970,Single Piece,1.63,0.97,1,1,1,0.97
